Frequency (Hz),Correction Factor (dB)
17840.258789,-67.649506
17845.64209,-67.641975
17851.025391,-66.747436
17856.408691,-66.585121
17861.791992,-67.217255
17867.175293,-66.749863
17872.558594,-66.999008
17877.941895,-66.751984
17883.325195,-66.709572
17888.708496,-66.987755
17894.091797,-67.495285
17899.475098,-67.277359
17904.858398,-67.934807
17910.241699,-68.050735
17915.625,-67.755882
17921.008301,-67.854241
17926.391602,-67.502174
17931.774902,-68.270928
17937.158203,-68.808677
17942.541504,-68.063828
17947.924805,-67.563034
17953.308105,-67.793083
17958.691406,-68.181816
17964.074707,-67.444824
17969.458008,-67.821083
17974.841309,-67.603164
17980.224609,-68.39022
17985.60791,-69.209572
17990.991211,-68.01548
17996.374512,-68.18219
18001.757812,-69.114868
18007.141113,-69.258789
18012.524414,-69.295304
18017.907715,-70.244346
18023.291016,-70.037788
18028.674316,-69.611145
18034.057617,-69.656074
18039.440918,-69.273255
18044.824219,-69.1296
18050.20752,-69.189278
18055.59082,-69.182732
18060.974121,-68.467484
18066.357422,-67.778511
18071.740723,-67.799553
18077.124023,-66.548172
18082.507324,-66.194465
18087.890625,-65.966736
18093.273926,-65.994194
18098.657227,-66.815612
18104.040527,-66.838005
18109.423828,-66.438744
18114.807129,-65.829948
18120.19043,-66.652817
18125.57373,-66.95929
18130.957031,-67.222
18136.340332,-66.586006
18141.723633,-66.442985
18147.106934,-66.012177
18152.490234,-65.763145
18157.873535,-66.552102
18163.256836,-67.317878
18168.640137,-66.380669
18174.023438,-66.726135
18179.406738,-67.654915
18184.790039,-68.811966
18190.17334,-69.41697
18195.556641,-69.651856
18200.939941,-68.974785
18206.323242,-69.939262
18211.706543,-70.238442
18217.089844,-68.472153
18222.473145,-67.956963
18227.856445,-67.438682
18233.239746,-67.329117
18238.623047,-66.99804
18244.006348,-66.784912
18249.389648,-66.684852
18254.772949,-66.468719
18260.15625,-65.994567
18265.539551,-65.487183
18270.922852,-65.941323
18276.306152,-66.092293
18281.689453,-65.882561
18287.072754,-65.815261
18292.456055,-66.440071
18297.839355,-67.34539
18303.222656,-67.664566
18308.605957,-66.717826
18313.989258,-67.802177
18319.372559,-68.92778
18324.755859,-68.540657
18330.13916,-67.926414
18335.522461,-67.531227
18340.905762,-66.524941
18346.289062,-65.883316
18351.672363,-65.692153
18357.055664,-65.984177
18362.438965,-66.071983
18367.822266,-66.196495
18373.205566,-66.567848
18378.588867,-66.224938
18383.972168,-66.553306
18389.355469,-67.283065
18394.73877,-66.936363
18400.12207,-67.098435
18405.505371,-68.178116
18410.888672,-68.453606
18416.271973,-69.047729
18421.655273,-68.817864
18427.038574,-68.775535
18432.421875,-68.202301
18437.805176,-68.611473
18443.188477,-68.89859
18448.571777,-69.036392
18453.955078,-69.819801
18459.338379,-69.135475
18464.72168,-69.170143
18470.10498,-68.234748
18475.488281,-67.280311
18480.871582,-67.522827
18486.254883,-68.824562
18491.638184,-68.198486
18497.021484,-68.611207
18502.404785,-68.171936
18507.788086,-67.669914
18513.171387,-67.531448
18518.554688,-67.160629
18523.937988,-66.553223
18529.321289,-65.499329
18534.70459,-65.786835
18540.087891,-65.757141
18545.471191,-65.67514
18550.854492,-65.25383
18556.237793,-66.032769
18561.621094,-65.747322
18567.004395,-65.16642
18572.387695,-64.810173
18577.770996,-65.455284
18583.154297,-66.784477
18588.537598,-65.741973
18593.920898,-65.207489
18599.304199,-65.351219
18604.6875,-66.111046
18610.070801,-66.519668
18615.454102,-65.998863
18620.837402,-67.138802
18626.220703,-67.561821
18631.604004,-67.086311
18636.987305,-66.649735
18642.370605,-66.05085
18647.753906,-66.27552
18653.137207,-67.016343
18658.520508,-67.190376
18663.903809,-66.330941
18669.287109,-66.872055
18674.67041,-66.057319
18680.053711,-66.369895
18685.437012,-67.280365
18690.820312,-67.647858
18696.203613,-67.707298
18701.586914,-69.144608
18706.970215,-69.969864
18712.353516,-68.333137
18717.736816,-68.370217
18723.120117,-67.294327
18728.503418,-67.898475
18733.886719,-68.085052
18739.27002,-66.751304
18744.65332,-66.28376
18750.036621,-67.484856
18755.419922,-67.591293
18760.803223,-66.730918
18766.186523,-65.805214
18771.569824,-65.642715
18776.953125,-65.365624
18782.336426,-65.305893
18787.719727,-66.154572
18793.103027,-66.922401
18798.486328,-65.286125
18803.869629,-65.612191
18809.25293,-65.643593
18814.63623,-65.362572
18820.019531,-65.878578
18825.402832,-64.950813
18830.786133,-64.834648
18836.169434,-65.269699
18841.552734,-65.082741
18846.936035,-64.786095
18852.319336,-65.052284
18857.702637,-64.849518
18863.085938,-65.580948
18868.469238,-66.66803
18873.852539,-67.131652
18879.23584,-68.116997
18884.619141,-67.058228
18890.002441,-68.563293
18895.385742,-68.721481
18900.769043,-68.715111
18906.152344,-68.583565
18911.535645,-67.477623
18916.918945,-66.590798
18922.302246,-65.71685
18927.685547,-66.020119
18933.068848,-66.272606
18938.452148,-65.796616
18943.835449,-65.110222
18949.21875,-65.934158
18954.602051,-66.695526
18959.985352,-65.773247
18965.368652,-65.910477
18970.751953,-65.977776
18976.135254,-67.447189
18981.518555,-67.673774
18986.901855,-69.08773
18992.285156,-69.102837
18997.668457,-68.745781
19003.051758,-68.760955
19008.435059,-67.858872
19013.818359,-69.329857
19019.20166,-68.872368
19024.584961,-68.412757
19029.968262,-70.234054
19035.351562,-68.477463
19040.734863,-67.290589
19046.118164,-67.531029
19051.501465,-66.858131
19056.884766,-68.749161
19062.268066,-69.442101
19067.651367,-68.030129
19073.034668,-68.13678
19078.417969,-69.428467
19083.80127,-68.309349
19089.18457,-67.015328
19094.567871,-67.429512
19099.951172,-68.889793
19105.334473,-70.151817
19110.717773,-70.121559
19116.101074,-67.927025
19121.484375,-69.674133
19126.867676,-69.273102
19132.250977,-68.904999
19137.634277,-71.478187
19143.017578,-70.240807
19148.400879,-70.044998
19153.78418,-70.178307
19159.16748,-69.633972
19164.550781,-68.228279
19169.934082,-68.200791
19175.317383,-70.810997
19180.700684,-72.51989
19186.083984,-71.45417
19191.467285,-68.715759
19196.850586,-67.771363
19202.233887,-67.551415
19207.617188,-65.732002
19213.000488,-65.251747
19218.383789,-66.491531
19223.76709,-67.084778
19229.150391,-68.471657
19234.533691,-68.435417
19239.916992,-69.422806
19245.300293,-69.715119
19250.683594,-69.572098
19256.066895,-67.722114
19261.450195,-67.005402
19266.833496,-66.334465
19272.216797,-66.873718
19277.600098,-66.950294
19282.983398,-67.497482
19288.366699,-67.667321
19293.75,-67.66069
19299.133301,-67.997231
19304.516602,-68.357201
19309.899902,-68.276101
19315.283203,-68.446518
19320.666504,-69.118523
19326.049805,-69.42096
19331.433105,-69.676049
19336.816406,-69.599716
19342.199707,-68.710793
19347.583008,-69.147003
19352.966309,-70.145301
19358.349609,-70.417778
19363.73291,-69.242409
19369.116211,-70.548561
19374.499512,-71.405967
19379.882812,-69.213218
19385.266113,-66.295914
19390.649414,-69.587959
19396.032715,-70.826699
19401.416016,-69.656036
19406.799316,-69.211716
19412.182617,-67.878753
19417.565918,-68.156372
19422.949219,-69.700836
19428.33252,-70.542946
19433.71582,-69.071907
19439.099121,-69.536407
19444.482422,-69.547523
19449.865723,-69.899475
19455.249023,-69.378097
19460.632324,-68.051094
19466.015625,-69.658943
19471.398926,-68.930015
19476.782227,-67.998108
19482.165527,-66.988121
19487.548828,-69.055564
19492.932129,-70.113083
19498.31543,-68.624832
19503.69873,-67.930267
19509.082031,-68.736252
19514.465332,-68.700096
19519.848633,-67.44503
19525.231934,-68.424393
19530.615234,-69.316498
19535.998535,-68.52858
19541.381836,-68.166427
19546.765137,-67.513649
19552.148438,-68.839073
19557.531738,-69.787872
19562.915039,-69.899925
19568.29834,-70.826729
19573.681641,-72.61615
19579.064941,-71.025444
19584.448242,-70.815742
19589.831543,-72.264267
19595.214844,-71.775558
19600.598145,-70.155281
19605.981445,-68.134231
19611.364746,-66.986405
19616.748047,-67.49514
19622.131348,-69.891213
19627.514648,-70.170356
19632.897949,-68.162445
19638.28125,-65.855659
19643.664551,-65.197837
19649.047852,-66.899719
19654.431152,-68.08638
19659.814453,-68.249809
19665.197754,-67.483963
19670.581055,-67.206429
19675.964355,-68.771873
19681.347656,-70.378105
19686.730957,-71.299942
19692.114258,-71.574302
19697.497559,-70.767708
19702.880859,-71.007263
19708.26416,-71.796791
19713.647461,-70.558426
19719.030762,-68.512749
19724.414062,-65.66584
19729.797363,-65.885994
19735.180664,-66.348359
19740.563965,-65.690125
19745.947266,-67.838104
19751.330566,-69.505524
19756.713867,-70.818054
19762.097168,-70.177666
19767.480469,-69.510246
19772.86377,-69.496674
19778.24707,-69.905082
19783.630371,-69.63118
19789.013672,-68.49781
19794.396973,-71.272721
19799.780273,-71.63028
19805.163574,-71.343078
19810.546875,-71.196625
19815.930176,-70.491302
19821.313477,-68.290306
19826.696777,-70.498993
19832.080078,-69.068649
19837.463379,-69.494293
19842.84668,-68.696389
19848.22998,-66.971207
19853.613281,-67.62912
19858.996582,-66.854652
19864.379883,-68.485122
19869.763184,-68.681374
19875.146484,-69.951279
19880.529785,-69.937302
19885.913086,-71.04422
19891.296387,-69.137436
19896.679688,-67.40039
19902.062988,-69.666657
19907.446289,-67.76239
19912.82959,-66.399353
19918.212891,-66.094483
19923.596191,-65.877861
19928.979492,-64.118622
19934.362793,-65.8199
19939.746094,-66.950355
19945.129395,-68.135102
19950.512695,-66.976967
19955.895996,-65.882919
19961.279297,-67.460914
19966.662598,-67.800698
19972.045898,-66.47905
19977.429199,-64.964019
19982.8125,-66.206528
19988.195801,-66.564888
19993.579102,-68.296013
19998.962402,-67.146553
20004.345703,-66.748505
20009.729004,-64.775772
20015.112305,-63.589698
20020.495605,-61.36779
20025.878906,-65.670333
20031.262207,-66.533676
20036.645508,-65.39299
20042.028809,-64.875717
20047.412109,-66.208916
20052.79541,-66.147278
20058.178711,-63.982071
20063.562012,-63.492294
20068.945312,-65.995316
20074.328613,-66.353355
20079.711914,-67.719399
20085.095215,-68.338135
20090.478516,-67.02597
20095.861816,-66.902916
20101.245117,-64.291588
20106.628418,-64.114487
20112.011719,-64.295868
20117.39502,-66.637374
20122.77832,-64.848198
20128.161621,-66.420242
20133.544922,-67.912307
20138.928223,-66.097992
20144.311523,-65.294334
20149.694824,-64.114914
20155.078125,-62.992164
20160.461426,-63.137352
20165.844727,-63.681687
20171.228027,-65.266037
20176.611328,-66.453598
20181.994629,-64.062225
20187.37793,-60.154602
20192.76123,-60.899749
20198.144531,-63.081886
20203.527832,-62.773949
20208.911133,-63.496765
20214.294434,-61.335022
20219.677734,-59.812897
20225.061035,-58.822754
20230.444336,-59.811173
20235.827637,-61.499412
20241.210938,-60.780373
20246.594238,-61.130157
20251.977539,-62.649841
20257.36084,-62.694588
20262.744141,-62.429886
20268.127441,-63.249428
20273.510742,-63.354408
20278.894043,-64.448257
20284.277344,-64.205291
20289.660645,-62.036011
20295.043945,-60.400528
20300.427246,-59.928062
20305.810547,-59.724838
20311.193848,-60.162064
20316.577148,-59.160805
20321.960449,-58.64151
20327.34375,-59.125916
20332.727051,-59.594307
20338.110352,-61.168838
20343.493652,-59.892501
20348.876953,-59.660355
20354.260254,-59.621292
20359.643555,-59.365341
20365.026855,-60.303017
20370.410156,-59.109062
20375.793457,-60.759537
20381.176758,-61.246032
20386.560059,-56.911201
20391.943359,-59.755898
20397.32666,-59.278305
20402.709961,-58.896126
20408.093262,-59.002266
20413.476562,-59.071037
20418.859863,-58.073005
20424.243164,-57.867637
20429.626465,-57.803177
20435.009766,-57.336952
20440.393066,-57.6613
20445.776367,-57.859604
20451.159668,-56.005775
20456.542969,-56.724022
20461.92627,-57.620331
20467.30957,-57.873192
20472.692871,-58.101929
20478.076172,-58.75589
20483.459473,-58.751244
20488.842773,-56.063018
20494.226074,-55.99115
20499.609375,-55.460129
20504.992676,-54.628433
20510.375977,-56.536156
20515.759277,-58.090813
20521.142578,-56.482086
20526.525879,-56.75988
20531.90918,-58.28241
20537.29248,-56.171357
20542.675781,-55.517494
20548.059082,-55.192063
20553.442383,-54.168464
20558.825684,-56.015656
20564.208984,-57.21946
20569.592285,-56.403763
20574.975586,-52.634506
20580.358887,-55.202759
20585.742188,-55.513863
20591.125488,-53.243843
20596.508789,-54.96286
20601.89209,-53.391953
20607.275391,-51.411187
20612.658691,-53.134781
20618.041992,-54.141319
20623.425293,-53.648758
20628.808594,-53.809952
20634.191895,-52.843712
20639.575195,-52.732925
20644.958496,-51.445434
20650.341797,-50.603569
20655.725098,-50.466576
20661.108398,-51.353042
20666.491699,-52.333175
20671.875,-51.036034
20677.258301,-52.227692
20682.641602,-53.184906
20688.024902,-53.00898
20693.408203,-54.65831
20698.791504,-53.167496
20704.174805,-50.115295
20709.558105,-48.722939
20714.941406,-48.953362
20720.324707,-48.890457
20725.708008,-50.067802
20731.091309,-48.563354
20736.474609,-48.759949
20741.85791,-50.274368
20747.241211,-49.668838
20752.624512,-49.449982
20758.007812,-49.740517
20763.391113,-51.094749
20768.774414,-50.313972
20774.157715,-50.087044
20779.541016,-48.815483
20784.924316,-48.456108
20790.307617,-50.774284
20795.690918,-50.259392
20801.074219,-48.353783
20806.45752,-50.009736
20811.84082,-50.109238
20817.224121,-48.433235
20822.607422,-48.226982
20827.990723,-50.075508
20833.374023,-48.499962
20838.757324,-47.7043
20844.140625,-48.660331
20849.523926,-48.424149
20854.907227,-47.224564
20860.290527,-46.264885
20865.673828,-45.535316
20871.057129,-47.177307
20876.44043,-47.924011
20881.82373,-47.856728
20887.207031,-45.091407
20892.590332,-44.710021
20897.973633,-46.266136
20903.356934,-44.805221
20908.740234,-46.546837
20914.123535,-45.732757
20919.506836,-44.927964
20924.890137,-43.121682
20930.273438,-41.901726
20935.656738,-43.889824
20941.040039,-46.961693
20946.42334,-47.198669
20951.806641,-45.582848
20957.189941,-45.464004
20962.573242,-48.465027
20967.956543,-46.958946
20973.339844,-44.350731
20978.723145,-44.122696
20984.106445,-43.453911
20989.489746,-43.128952
20994.873047,-41.755485
21000.256348,-40.766479
21005.639648,-39.232712
21011.022949,-39.673317
21016.40625,-40.667732
21021.789551,-41.811264
21027.172852,-39.676246
21032.556152,-38.864463
21037.939453,-41.023125
21043.322754,-40.9617
21048.706055,-42.875648
21054.089355,-41.315628
21059.472656,-40.482125
21064.855957,-40.546387
21070.239258,-40.648819
21075.622559,-41.675384
21081.005859,-40.892411
21086.38916,-39.981361
21091.772461,-40.082169
21097.155762,-40.389785
21102.539062,-39.662101
21107.922363,-37.279717
21113.305664,-38.412979
21118.688965,-37.083489
21124.072266,-36.384766
21129.455566,-36.859543
21134.838867,-36.845703
21140.222168,-36.324433
21145.605469,-35.074463
21150.98877,-37.032112
21156.37207,-38.940491
21161.755371,-40.969917
21167.138672,-37.528778
21172.521973,-35.350067
21177.905273,-35.294586
21183.288574,-35.542618
21188.671875,-35.561004
21194.055176,-36.92308
21199.438477,-35.892823
21204.821777,-36.933258
21210.205078,-35.481919
21215.588379,-34.846481
21220.97168,-34.39473
21226.35498,-33.31395
21231.738281,-33.430649
21237.121582,-33.615265
21242.504883,-33.315872
21247.888184,-34.316391
21253.271484,-35.094116
21258.654785,-34.184814
21264.038086,-33.374786
21269.421387,-33.546112
21274.804688,-35.110779
21280.187988,-33.519761
21285.571289,-31.246414
21290.95459,-30.690002
21296.337891,-29.223724
21301.721191,-27.88179
21307.104492,-27.364456
21312.487793,-28.399643
21317.871094,-28.320542
21323.254395,-29.594833
21328.637695,-28.370804
21334.020996,-28.043854
21339.404297,-28.433732
21344.787598,-27.963059
21350.170898,-25.921158
21355.554199,-26.56012
21360.9375,-27.380555
21366.320801,-26.7417
21371.704102,-25.318268
21377.087402,-24.420914
21382.470703,-28.224335
21387.854004,-27.480454
21393.237305,-24.236069
21398.620605,-24.349442
21404.003906,-24.28009
21409.387207,-23.564132
21414.770508,-23.284943
21420.153809,-23.179688
21425.537109,-22.314896
21430.92041,-23.159287
21436.303711,-23.905823
21441.687012,-23.076508
21447.070312,-22.440307
21452.453613,-22.943176
21457.836914,-23.783905
21463.220215,-22.306152
21468.603516,-22.263687
21473.986816,-22.832459
21479.370117,-22.41066
21484.753418,-22.509705
21490.136719,-21.858124
21495.52002,-20.569901
21500.90332,-20.288635
21506.286621,-19.377106
21511.669922,-20.570663
21517.053223,-20.280136
21522.436523,-19.007019
21527.819824,-17.677307
21533.203125,-18.780655
21538.586426,-19.289535
21543.969727,-18.799896
21549.353027,-16.577149
21554.736328,-16.511383
21560.119629,-16.14119
21565.50293,-15.170197
21570.88623,-15.173004
21576.269531,-15.172073
21581.652832,-14.784805
21587.036133,-14.014847
21592.419434,-13.515534
21597.802734,-14.282105
21603.186035,-13.00946
21608.569336,-12.966766
21613.952637,-13.475464
21619.335938,-13.198578
21624.719238,-13.508941
21630.102539,-13.283936
21635.48584,-13.269455
21640.869141,-15.328537
21646.252441,-15.433716
21651.635742,-14.511459
21657.019043,-12.700043
21662.402344,-11.188828
21667.785645,-10.781219
21673.168945,-11.02594
21678.552246,-11.277221
21683.935547,-10.29541
21689.318848,-9.245362
21694.702148,-10.154388
21700.085449,-10.365051
21705.46875,-9.201157
21710.852051,-7.998245
21716.235352,-8.1969
21721.618652,-8.90683000000001
21727.001953,-8.50538599999999
21732.385254,-7.38699299999999
21737.768555,-7.591049
21743.151855,-8.99024899999998
21748.535156,-8.962234
21753.918457,-10.218247
21759.301758,-10.850067
21764.685059,-9.19332900000001
21770.068359,-8.635132
21775.45166,-7.55482499999999
21780.834961,-6.96289099999999
21786.218262,-6.17550599999998
21791.601562,-6.060653
21796.984863,-6.11573799999999
21802.368164,-5.85476700000001
21807.751465,-5.59343000000001
21813.134766,-5.49740599999998
21818.518066,-6.079453
21823.901367,-5.74813799999998
21829.284668,-4.606537
21834.667969,-4.40400700000001
21840.05127,-3.68408200000002
21845.43457,-3.81346199999999
21850.817871,-3.87034599999998
21856.201172,-4.72737100000001
21861.584473,-4.67701700000001
21866.967773,-4.06497200000001
21872.351074,-2.537689
21877.734375,-3.476349
21883.117676,-3.054779
21888.500977,-2.85592700000001
21893.884277,-1.93308999999999
21899.267578,-3.14923100000001
21904.650879,-4.47998099999998
21910.03418,-4.93781999999999
21915.41748,-4.86091599999998
21920.800781,-3.703125
21926.184082,-2.60247799999999
21931.567383,-1.63909900000002
21936.950684,-3.79669199999998
21942.333984,-3.40489199999999
21947.717285,-2.09170599999999
21953.100586,-0.900650000000013
21958.483887,-0.667632999999995
21963.867188,-1.74084500000001
21969.250488,-0.650176999999985
21974.633789,-0.442870999999997
21980.01709,0.219223
21985.400391,0.129790999999983
21990.783691,-0.522309000000007
21996.166992,-0.379334
22001.550293,-0.137696000000005
22006.933594,1.10109
22012.316895,0.325454999999977
22017.700195,-0.495773999999983
22023.083496,-0.490920999999986
22028.466797,-0.00259399999998777
22033.850098,-0.0199280000000215
22039.233398,-1.63150099999999
22044.616699,-2.456604
