Frequency (Hz)	Level (dB)
18884.619141	-166.637665
18890.002441	-167.084732
18895.385742	-166.709747
18900.769043	-166.381058
18906.152344	-165.988785
18911.535645	-165.809738
18916.918945	-165.720566
18922.302246	-164.847763
18927.685547	-164.515259
18933.068848	-164.596481
18938.452148	-163.604309
18943.835449	-162.916077
18949.218750	-163.598129
18954.602051	-164.482162
18959.985352	-164.522141
18965.368652	-164.891129
18970.751953	-164.845551
18976.135254	-165.203476
18981.518555	-165.484863
18986.901855	-165.851547
18992.285156	-165.829941
18997.668457	-167.436325
19003.051758	-167.513641
19008.435059	-166.445267
19013.818359	-166.818558
19019.201660	-166.516861
19024.584961	-166.254623
19029.968262	-165.607040
19035.351562	-164.480988
19040.734863	-164.256241
19046.118164	-165.103134
19051.501465	-164.686966
19056.884766	-164.972412
19062.268066	-165.634995
19067.651367	-165.243958
19073.034668	-165.158005
19078.417969	-165.489899
19083.801270	-165.728455
19089.184570	-166.151566
19094.567871	-166.738647
19099.951172	-167.106445
19105.334473	-167.091354
19110.717773	-167.082794
19116.101074	-167.153107
19121.484375	-167.522049
19126.867676	-166.872772
19132.250977	-167.155991
19137.634277	-167.352081
19143.017578	-166.865616
19148.400879	-166.507095
19153.784180	-167.327744
19159.167480	-167.376495
19164.550781	-166.787186
19169.934082	-166.155411
19175.317383	-166.554993
19180.700684	-166.903061
19186.083984	-166.657837
19191.467285	-166.309128
19196.850586	-165.910706
19202.233887	-165.688599
19207.617188	-165.113510
19213.000488	-164.471298
19218.383789	-164.650970
19223.767090	-164.567856
19229.150391	-163.824219
19234.533691	-163.867554
19239.916992	-164.972473
19245.300293	-164.494431
19250.683594	-164.210449
19256.066895	-163.931137
19261.450195	-164.273743
19266.833496	-164.286316
19272.216797	-164.763885
19277.600098	-164.557510
19282.983398	-165.153961
19288.366699	-165.258530
19293.750000	-165.368805
19299.133301	-165.561905
19304.516602	-165.283127
19309.899902	-165.551804
19315.283203	-166.496002
19320.666504	-165.735733
19326.049805	-165.408600
19331.433105	-164.575089
19336.816406	-164.257126
19342.199707	-164.863434
19347.583008	-166.447250
19352.966309	-165.652206
19358.349609	-165.917236
19363.732910	-166.677124
19369.116211	-166.867264
19374.499512	-166.462936
19379.882812	-165.780807
19385.266113	-164.971115
19390.649414	-165.749969
19396.032715	-166.168793
19401.416016	-166.011215
19406.799316	-166.987076
19412.182617	-166.650314
19417.565918	-166.378036
19422.949219	-167.463409
19428.332520	-167.501114
19433.715820	-166.281326
19439.099121	-165.775833
19444.482422	-165.283920
19449.865723	-165.043854
19455.249023	-165.334167
19460.632324	-164.856247
19466.015625	-165.171005
19471.398926	-165.359573
19476.782227	-164.897781
19482.165527	-164.333572
19487.548828	-164.740417
19492.932129	-164.100113
19498.315430	-164.244476
19503.698730	-164.398773
19509.082031	-163.966034
19514.465332	-164.040985
19519.848633	-165.021545
19525.231934	-164.715714
19530.615234	-164.745880
19535.998535	-165.033936
19541.381836	-164.791656
19546.765137	-165.121262
19552.148438	-165.763626
19557.531738	-166.214981
19562.915039	-166.278351
19568.298340	-165.892609
19573.681641	-166.508362
19579.064941	-166.871277
19584.448242	-167.741531
19589.831543	-167.313660
19595.214844	-166.276596
19600.598145	-165.763580
19605.981445	-164.837341
19611.364746	-164.495209
19616.748047	-164.282837
19622.131348	-164.898026
19627.514648	-164.821899
19632.897949	-163.777161
19638.281250	-162.951126
19643.664551	-163.275848
19649.047852	-164.096359
19654.431152	-164.873886
19659.814453	-164.734802
19665.197754	-164.874359
19670.581055	-165.579361
19675.964355	-165.588531
19681.347656	-165.788513
19686.730957	-166.042313
19692.114258	-166.565948
19697.497559	-166.878250
19702.880859	-166.271820
19708.264160	-166.205475
19713.647461	-165.951477
19719.030762	-165.159592
19724.414062	-164.279037
19729.797363	-164.073059
19735.180664	-164.489365
19740.563965	-164.831345
19745.947266	-164.967270
19751.330566	-165.270569
19756.713867	-165.093887
19762.097168	-164.966339
19767.480469	-165.722748
19772.863770	-165.886261
19778.247070	-165.949783
19783.630371	-167.017334
19789.013672	-166.790207
19794.396973	-166.948746
19799.780273	-166.510132
19805.163574	-167.478439
19810.546875	-167.176682
19815.930176	-166.521347
19821.313477	-167.199051
19826.696777	-167.395294
19832.080078	-166.591858
19837.463379	-166.567673
19842.846680	-165.835831
19848.229980	-165.860077
19853.613281	-166.251022
19858.996582	-165.796936
19864.379883	-166.009918
19869.763184	-166.554169
19875.146484	-166.959244
19880.529785	-167.160263
19885.913086	-167.083893
19891.296387	-166.230591
19896.679688	-165.413925
19902.062988	-165.597214
19907.446289	-164.898743
19912.829590	-164.291534
19918.212891	-164.274506
19923.596191	-164.494385
19928.979492	-164.416672
19934.362793	-164.539581
19939.746094	-164.812881
19945.129395	-164.631638
19950.512695	-164.095963
19955.895996	-164.578201
19961.279297	-165.293350
19966.662598	-164.655518
19972.045898	-164.539688
19977.429199	-164.718826
19982.812500	-165.354523
19988.195801	-165.377213
19993.579102	-164.886383
19998.962402	-165.419525
20004.345703	-166.039261
20009.729004	-165.848267
20015.112305	-165.119247
20020.495605	-164.997711
20025.878906	-165.293182
20031.262207	-165.246750
20036.645508	-164.863968
20042.028809	-164.445480
20047.412109	-165.383301
20052.795410	-165.191025
20058.178711	-165.200211
20063.562012	-165.846603
20068.945312	-166.649445
20074.328613	-166.729080
20079.711914	-167.520264
20085.095215	-167.745850
20090.478516	-167.033691
20095.861816	-166.755707
20101.245117	-166.012192
20106.628418	-166.130905
20112.011719	-166.184296
20117.395020	-165.844421
20122.778320	-165.341354
20128.161621	-165.626938
20133.544922	-166.131683
20138.928223	-165.985428
20144.311523	-166.133667
20149.694824	-165.439758
20155.078125	-165.422775
20160.461426	-165.469910
20165.844727	-164.919800
20171.228027	-165.223236
20176.611328	-165.374023
20181.994629	-165.773712
20187.377930	-164.536789
20192.761230	-164.451675
20198.144531	-164.152603
20203.527832	-164.098236
20208.911133	-164.569092
20214.294434	-165.045990
20219.677734	-164.510361
20225.061035	-163.866806
20230.444336	-164.426758
20235.827637	-164.717636
20241.210938	-164.921265
20246.594238	-165.108322
20251.977539	-166.464767
20257.360840	-167.045883
20262.744141	-166.898117
20268.127441	-166.628601
20273.510742	-166.850357
20278.894043	-166.592590
20284.277344	-166.451965
20289.660645	-166.005615
20295.043945	-165.625839
20300.427246	-165.220352
20305.810547	-164.400467
20311.193848	-163.906311
20316.577148	-163.733795
20321.960449	-163.610321
20327.343750	-163.865479
20332.727051	-164.248047
20338.110352	-164.462036
20343.493652	-164.584457
20348.876953	-164.783432
20354.260254	-164.789276
20359.643555	-164.764694
20365.026855	-165.686295
20370.410156	-165.249725
20375.793457	-166.051071
20381.176758	-167.079086
20386.560059	-166.177185
20391.943359	-166.170731
20397.326660	-165.773376
20402.709961	-165.937103
20408.093262	-165.866180
20413.476562	-165.637695
20418.859863	-165.352203
20424.243164	-165.106216
20429.626465	-164.787689
20435.009766	-165.083542
20440.393066	-165.566467
20445.776367	-165.424881
20451.159668	-164.672012
20456.542969	-164.473984
20461.926270	-165.404022
20467.309570	-165.698029
20472.692871	-165.366196
20478.076172	-165.852890
20483.459473	-166.981400
20488.842773	-166.870010
20494.226074	-166.994293
20499.609375	-166.296936
20504.992676	-165.751114
20510.375977	-166.606995
20515.759277	-166.763382
20521.142578	-166.154129
20526.525879	-167.325012
20531.909180	-168.049622
20537.292480	-167.155289
20542.675781	-166.665222
20548.059082	-166.052933
20553.442383	-165.793762
20558.825684	-166.629944
20564.208984	-166.269104
20569.592285	-166.328201
20574.975586	-165.780655
20580.358887	-165.217789
20585.742188	-165.876328
20591.125488	-164.934509
20596.508789	-164.885040
20601.892090	-164.911179
20607.275391	-164.037766
20612.658691	-164.177902
20618.041992	-164.862350
20623.425293	-164.285172
20628.808594	-164.306931
20634.191895	-163.987732
20639.575195	-164.112503
20644.958496	-164.388626
20650.341797	-165.347275
20655.725098	-165.210114
20661.108398	-164.893600
20666.491699	-165.087112
20671.875000	-165.195404
20677.258301	-165.303223
20682.641602	-165.241928
20688.024902	-165.566330
20693.408203	-165.641724
20698.791504	-165.230042
20704.174805	-164.949600
20709.558105	-164.210602
20714.941406	-164.273758
20720.324707	-163.850754
20725.708008	-165.120987
20731.091309	-164.911880
20736.474609	-164.599716
20741.857910	-165.488266
20747.241211	-164.777832
20752.624512	-164.606995
20758.007812	-166.154312
20763.391113	-166.345886
20768.774414	-166.041458
20774.157715	-166.349762
20779.541016	-165.841980
20784.924316	-166.423828
20790.307617	-166.904556
20795.690918	-166.148331
20801.074219	-166.817276
20806.457520	-167.330399
20811.840820	-167.346741
20817.224121	-166.011642
20822.607422	-164.994247
20827.990723	-166.369980
20833.374023	-165.884567
20838.757324	-165.787903
20844.140625	-166.275314
20849.523926	-165.820038
20854.907227	-165.308121
20860.290527	-164.916107
20865.673828	-164.866638
20871.057129	-164.943344
20876.440430	-164.829834
20881.823730	-164.579071
20887.207031	-164.470367
20892.590332	-165.007339
20897.973633	-165.104263
20903.356934	-164.593643
20908.740234	-164.253967
20914.123535	-164.614746
20919.506836	-164.876389
20924.890137	-164.651566
20930.273438	-165.061493
20935.656738	-165.876465
20941.040039	-166.412354
20946.423340	-166.579620
20951.806641	-166.449097
20957.189941	-166.877029
20962.573242	-167.967178
20967.956543	-167.450577
20973.339844	-166.427124
20978.723145	-165.934143
20984.106445	-165.138443
20989.489746	-164.851395
20994.873047	-164.889572
21000.256348	-164.751251
21005.639648	-164.514038
21011.022949	-163.978134
21016.406250	-163.985855
21021.789551	-163.621735
21027.172852	-163.624542
21032.556152	-164.066116
21037.939453	-164.298386
21043.322754	-164.977859
21048.706055	-165.573669
21054.089355	-165.686417
21059.472656	-166.314774
21064.855957	-166.727036
21070.239258	-166.593109
21075.622559	-166.782516
21081.005859	-166.670319
21086.389160	-166.513382
21091.772461	-166.462662
21097.155762	-165.712936
21102.539062	-165.775909
21107.922363	-164.568512
21113.305664	-164.243088
21118.688965	-164.200928
21124.072266	-164.820023
21129.455566	-165.333237
21134.838867	-164.806686
21140.222168	-164.660004
21145.605469	-164.352661
21150.988770	-164.838547
21156.372070	-165.497757
21161.755371	-166.792740
21167.138672	-166.261093
21172.521973	-165.860794
21177.905273	-165.555450
21183.288574	-166.395844
21188.671875	-166.304565
21194.055176	-166.083725
21199.438477	-165.678284
21204.821777	-166.179642
21210.205078	-167.092896
21215.588379	-165.618484
21220.971680	-165.379990
21226.354980	-164.974335
21231.738281	-165.819382
21237.121582	-166.570938
21242.504883	-166.781982
21247.888184	-166.757675
21253.271484	-166.726471
21258.654785	-166.656616
21264.038086	-166.316269
21269.421387	-166.379791
21274.804688	-166.966797
21280.187988	-166.373032
21285.571289	-165.482681
21290.954590	-165.069885
21296.337891	-164.991531
21301.721191	-164.326797
21307.104492	-164.167999
21312.487793	-164.341095
21317.871094	-164.286652
21323.254395	-164.416641
21328.637695	-164.305695
21334.020996	-164.894043
21339.404297	-165.358994
21344.787598	-164.519791
21350.170898	-164.593079
21355.554199	-165.119843
21360.937500	-165.509293
21366.320801	-164.968674
21371.704102	-164.329361
21377.087402	-164.930878
21382.470703	-165.915039
21387.854004	-165.933533
21393.237305	-164.958466
21398.620605	-164.757584
21404.003906	-164.784744
21409.387207	-164.471069
21414.770508	-164.349335
21420.153809	-164.469513
21425.537109	-163.953888
21430.920410	-164.036255
21436.303711	-165.496277
21441.687012	-165.814240
21447.070312	-165.645248
21452.453613	-166.453140
21457.836914	-166.965408
21463.220215	-166.714508
21468.603516	-166.997345
21473.986816	-166.927399
21479.370117	-167.032761
21484.753418	-166.431870
21490.136719	-165.950562
21495.520020	-165.647812
21500.903320	-165.942596
21506.286621	-165.683426
21511.669922	-167.023376
21517.053223	-166.811096
21522.436523	-165.998550
21527.819824	-165.715042
21533.203125	-166.159897
21538.586426	-166.185028
21543.969727	-165.693542
21549.353027	-166.070786
21554.736328	-165.855240
21560.119629	-165.186417
21565.502930	-164.629471
21570.886230	-164.799057
21576.269531	-165.235016
21581.652832	-164.677444
21587.036133	-164.667374
21592.419434	-164.684052
21597.802734	-164.354340
21603.186035	-164.642410
21608.569336	-164.807083
21613.952637	-164.426849
21619.335938	-164.568390
21624.719238	-165.501968
21630.102539	-166.346497
21635.485840	-166.600220
21640.869141	-167.684006
21646.252441	-167.529251
21651.635742	-167.012329
21657.019043	-166.024597
21662.402344	-165.931229
21667.785645	-166.460739
21673.168945	-165.832016
21678.552246	-164.711761
21683.935547	-164.306351
21689.318848	-164.460831
21694.702148	-164.142990
21700.085449	-163.993637
21705.468750	-164.258377
21710.852051	-164.025345
21716.235352	-164.284012
21721.618652	-165.313095
21727.001953	-164.770187
21732.385254	-165.073242
21737.768555	-165.437546
21743.151855	-165.813293
21748.535156	-166.060287
21753.918457	-167.241791
21759.301758	-167.833450
21764.685059	-166.790680
21770.068359	-166.043579
21775.451660	-165.990723
21780.834961	-166.045502
21786.218262	-165.742111
21791.601562	-165.834045
21796.984863	-165.525757
21802.368164	-164.881699
21807.751465	-164.419983
21813.134766	-164.108536
21818.518066	-164.535233
21823.901367	-164.647247
21829.284668	-164.153000
21834.667969	-164.745056
21840.051270	-164.892670
21845.434570	-165.337357
21850.817871	-165.523193
21856.201172	-165.550430
21861.584473	-165.540314
21866.967773	-165.795624
21872.351074	-165.327286
21877.734375	-165.713196
21883.117676	-165.517609
21888.500977	-165.673157
21893.884277	-165.287903
21899.267578	-165.691574
21904.650879	-166.082520
21910.034180	-166.427078
21915.417480	-166.726883
21920.800781	-166.923615
21926.184082	-166.330505
21931.567383	-165.728348
21936.950684	-167.386902
21942.333984	-167.021652
21947.717285	-166.459824
21953.100586	-165.945740
21958.483887	-165.867798
21963.867188	-166.090454
21969.250488	-165.192871
21974.633789	-165.034088
21980.017090	-164.602280
21985.400391	-165.037628
21990.783691	-164.970322
21996.166992	-165.038971
22001.550293	-164.473511
22006.933594	-164.235870
22012.316895	-163.931686
22017.700195	-164.526505
22023.083496	-165.186127
22028.466797	-165.707687
22033.850098	-165.398376
22039.233398	-164.937943
22044.616699	-164.700974
