Frequency (Hz)	Level (dB)
19017.855835	-95.674637
19019.201660	-97.682236
19020.547485	-100.617455
19021.893311	-101.477196
19023.239136	-101.128281
19024.584961	-100.647278
19025.930786	-97.431801
19027.276611	-96.056824
19028.622437	-96.507477
19029.968262	-94.730591
19031.314087	-94.865906
19032.659912	-98.716339
19034.005737	-97.414459
19035.351562	-97.512474
19036.697388	-96.311623
19038.043213	-95.676208
19039.389038	-100.748199
19040.734863	-102.268791
19042.080688	-97.979378
19043.426514	-95.720001
19044.772339	-98.546616
19046.118164	-99.552124
19047.463989	-98.124084
19048.809814	-100.069954
19050.155640	-101.526192
19051.501465	-101.419571
19052.847290	-98.371269
19054.193115	-99.296501
19055.538940	-96.418243
19056.884766	-96.922104
19058.230591	-98.779549
19059.576416	-97.431206
19060.922241	-97.865936
19062.268066	-96.598343
19063.613892	-96.111244
19064.959717	-98.469917
19066.305542	-97.964691
19067.651367	-97.791412
19068.997192	-100.249542
19070.343018	-100.733467
19071.688843	-100.724396
19073.034668	-100.049828
19074.380493	-97.285210
19075.726318	-96.978584
19077.072144	-98.611511
19078.417969	-98.430344
19079.763794	-96.759087
19081.109619	-97.468391
19082.455444	-98.092148
19083.801270	-99.851341
19085.147095	-100.423668
19086.492920	-99.475426
19087.838745	-102.020767
19089.184570	-101.670479
19090.530396	-99.724243
19091.876221	-100.738434
19093.222046	-103.197090
19094.567871	-101.663857
19095.913696	-101.386597
19097.259521	-101.576439
19098.605347	-100.302979
19099.951172	-100.821480
19101.296997	-100.858261
19102.642822	-98.463966
19103.988647	-99.070999
19105.334473	-100.085007
19106.680298	-101.088577
19108.026123	-100.136406
19109.371948	-96.945396
19110.717773	-98.000008
19112.063599	-99.911766
19113.409424	-99.377052
19114.755249	-102.080399
19116.101074	-103.368622
19117.446899	-101.959488
19118.792725	-100.318649
19120.138550	-101.389351
19121.484375	-101.997139
19122.830200	-99.827873
19124.176025	-97.587303
19125.521851	-99.325478
19126.867676	-100.703728
19128.213501	-101.794937
19129.559326	-102.127869
19130.905151	-100.787735
19132.250977	-100.577370
19133.596802	-103.124634
19134.942627	-100.480484
19136.288452	-98.114716
19137.634277	-97.763412
19138.980103	-96.530029
19140.325928	-99.768257
19141.671753	-100.214928
19143.017578	-101.471313
19144.363403	-102.786041
19145.709229	-99.776657
19147.055054	-98.702438
19148.400879	-100.003700
19149.746704	-97.985939
19151.092529	-100.186813
19152.438354	-99.931976
19153.784180	-100.596321
19155.130005	-102.880447
19156.475830	-101.464905
19157.821655	-100.040443
19159.167480	-99.050079
19160.513306	-101.049454
19161.859131	-102.702797
19163.204956	-103.636833
19164.550781	-103.403473
19165.896606	-102.189415
19167.242432	-100.571419
19168.588257	-100.839943
19169.934082	-101.342087
19171.279907	-101.652176
19172.625732	-101.879288
19173.971558	-101.371429
19175.317383	-101.693657
19176.663208	-98.999115
19178.009033	-97.897369
19179.354858	-98.316994
19180.700684	-99.838020
19182.046509	-98.945244
19183.392334	-99.490417
19184.738159	-98.444901
19186.083984	-98.528831
19187.429810	-100.321030
19188.775635	-102.025284
19190.121460	-100.993813
19191.467285	-102.394867
19192.813110	-103.352829
19194.158936	-103.393738
19195.504761	-103.654625
19196.850586	-103.200974
19198.196411	-101.353790
19199.542236	-101.641113
19200.888062	-101.698158
19202.233887	-101.776733
19203.579712	-102.577599
19204.925537	-104.415916
19206.271362	-104.017570
19207.617188	-104.140556
19208.963013	-102.861275
19210.308838	-102.344215
19211.654663	-103.236526
19213.000488	-103.382843
19214.346313	-103.534637
19215.692139	-102.559914
19217.037964	-103.071815
19218.383789	-101.668037
19219.729614	-101.445267
19221.075439	-102.805695
19222.421265	-103.405449
19223.767090	-103.094696
19225.112915	-102.858490
19226.458740	-101.536591
19227.804565	-100.014290
19229.150391	-101.298355
19230.496216	-100.312721
19231.842041	-100.448631
19233.187866	-102.344887
19234.533691	-103.088600
19235.879517	-102.139206
19237.225342	-101.999336
19238.571167	-103.725830
19239.916992	-101.289703
19241.262817	-100.711449
19242.608643	-103.904594
19243.954468	-102.611481
19245.300293	-100.985420
19246.646118	-100.937950
19247.991943	-100.366600
19249.337769	-101.143829
19250.683594	-100.523254
19252.029419	-101.801720
19253.375244	-102.419815
19254.721069	-102.018929
19256.066895	-103.499458
19257.412720	-102.784920
19258.758545	-103.212151
19260.104370	-102.777016
19261.450195	-102.848572
19262.796021	-103.556046
19264.141846	-102.653793
19265.487671	-99.610619
19266.833496	-99.507378
19268.179321	-103.383873
19269.525146	-103.632187
19270.870972	-104.126610
19272.216797	-103.401711
19273.562622	-103.755943
19274.908447	-103.675453
19276.254272	-102.907097
19277.600098	-102.278656
19278.945923	-103.248512
19280.291748	-104.366928
19281.637573	-104.260139
19282.983398	-103.838814
19284.329224	-102.010948
19285.675049	-101.992294
19287.020874	-104.141403
19288.366699	-104.620972
19289.712524	-105.492065
19291.058350	-105.809433
19292.404175	-103.304413
19293.750000	-102.932571
19295.095825	-105.176605
19296.441650	-104.519341
19297.787476	-104.957962
19299.133301	-103.935631
19300.479126	-104.021156
19301.824951	-104.107018
19303.170776	-104.226395
19304.516602	-103.823349
19305.862427	-104.109917
19307.208252	-103.596046
19308.554077	-103.722717
19309.899902	-104.820518
19311.245728	-104.581703
19312.591553	-105.275864
19313.937378	-104.829727
19315.283203	-105.538666
19316.629028	-105.021561
19317.974854	-104.014984
19319.320679	-104.015114
19320.666504	-106.031448
19322.012329	-103.257782
19323.358154	-101.972641
19324.703979	-103.183914
19326.049805	-103.348930
19327.395630	-103.544502
19328.741455	-103.482689
19330.087280	-101.697762
19331.433105	-102.375870
19332.778931	-103.118118
19334.124756	-103.490028
19335.470581	-102.303764
19336.816406	-102.845039
19338.162231	-103.189316
19339.508057	-103.602859
19340.853882	-103.893326
19342.199707	-103.918518
19343.545532	-105.010323
19344.891357	-105.576111
19346.237183	-105.126808
19347.583008	-104.202309
19348.928833	-104.561974
19350.274658	-105.335892
19351.620483	-104.403343
19352.966309	-103.171509
19354.312134	-102.130508
19355.657959	-103.290565
19357.003784	-103.727539
19358.349609	-104.694862
19359.695435	-103.774757
19361.041260	-103.661728
19362.387085	-105.159729
19363.732910	-104.999184
19365.078735	-104.744133
19366.424561	-105.355545
19367.770386	-104.505135
19369.116211	-104.788971
19370.462036	-104.934296
19371.807861	-103.561707
19373.153687	-103.751938
19374.499512	-104.511444
19375.845337	-103.307495
19377.191162	-104.688400
19378.536987	-102.929504
19379.882812	-103.409134
19381.228638	-104.277168
19382.574463	-103.022026
19383.920288	-102.867859
19385.266113	-101.668610
19386.611938	-100.736816
19387.957764	-104.248863
19389.303589	-105.265900
19390.649414	-105.049774
19391.995239	-103.595695
19393.341064	-101.551720
19394.686890	-103.413719
19396.032715	-103.936279
19397.378540	-103.984535
19398.724365	-104.739235
19400.070190	-104.554123
19401.416016	-103.912552
19402.761841	-103.712410
19404.107666	-104.096817
19405.453491	-105.782738
19406.799316	-105.567299
19408.145142	-105.940941
19409.490967	-105.599030
19410.836792	-105.249153
19412.182617	-105.359467
19413.528442	-106.806999
19414.874268	-105.247002
19416.220093	-104.221741
19417.565918	-104.762199
19418.911743	-105.512856
19420.257568	-105.830078
19421.603394	-105.647964
19422.949219	-105.461853
19424.295044	-104.708710
19425.640869	-105.980499
19426.986694	-106.317848
19428.332520	-105.769386
19429.678345	-104.168777
19431.024170	-103.834564
19432.369995	-104.935875
19433.715820	-105.484291
19435.061646	-105.527321
19436.407471	-105.131439
19437.753296	-104.864006
19439.099121	-103.611298
19440.444946	-103.186905
19441.790771	-103.207367
19443.136597	-104.201477
19444.482422	-104.746841
19445.828247	-102.541954
19447.174072	-103.415146
19448.519897	-103.086998
19449.865723	-103.963806
19451.211548	-102.421410
19452.557373	-101.570076
19453.903198	-101.830711
19455.249023	-103.736115
19456.594849	-105.021095
19457.940674	-104.264427
19459.286499	-104.474709
19460.632324	-104.838715
19461.978149	-105.402626
19463.323975	-105.235512
19464.669800	-104.701157
19466.015625	-101.549072
19467.361450	-104.026566
19468.707275	-103.823753
19470.053101	-104.890038
19471.398926	-105.612854
19472.744751	-105.615723
19474.090576	-103.545067
19475.436401	-102.450912
19476.782227	-104.596123
19478.128052	-104.828583
19479.473877	-105.095558
19480.819702	-106.731308
19482.165527	-105.034126
19483.511353	-104.049278
19484.857178	-105.224777
19486.203003	-103.816460
19487.548828	-103.388329
19488.894653	-103.757973
19490.240479	-104.266434
19491.586304	-104.604820
19492.932129	-101.293663
19494.277954	-99.823494
19495.623779	-103.074814
19496.969604	-104.031807
19498.315430	-105.273941
19499.661255	-104.447281
19501.007080	-103.885353
19502.352905	-103.623207
19503.698730	-102.123253
19505.044556	-101.900856
19506.390381	-102.274628
19507.736206	-103.793358
19509.082031	-103.345978
19510.427856	-101.879715
19511.773682	-99.907608
19513.119507	-103.630623
19514.465332	-103.801208
19515.811157	-104.525902
19517.156982	-105.356384
19518.502808	-105.370171
19519.848633	-104.408447
19521.194458	-104.145119
19522.540283	-105.993790
19523.886108	-105.363197
19525.231934	-103.107742
19526.577759	-101.161888
19527.923584	-102.871162
19529.269409	-102.519913
19530.615234	-101.774841
19531.961060	-100.038834
19533.306885	-102.326790
19534.652710	-104.112610
19535.998535	-105.894356
19537.344360	-103.989235
19538.690186	-103.291435
19540.036011	-102.742210
19541.381836	-102.885139
19542.727661	-103.997948
19544.073486	-103.501892
19545.419312	-105.415382
19546.765137	-105.106079
19548.110962	-104.951424
19549.456787	-103.879448
19550.802612	-103.289543
19552.148438	-103.174477
19553.494263	-104.580048
19554.840088	-102.258461
19556.185913	-101.244743
19557.531738	-102.234001
19558.877563	-104.140724
19560.223389	-104.313629
19561.569214	-105.529381
19562.915039	-101.047119
19564.260864	-103.206413
19565.606689	-102.174515
19566.952515	-103.327934
19568.298340	-105.984825
19569.644165	-99.406113
19570.989990	-100.231674
19572.335815	-98.761909
19573.681641	-99.244621
19575.027466	-101.682152
19576.373291	-102.145180
19577.719116	-102.598755
19579.064941	-102.455215
19580.410767	-104.114082
19581.756592	-104.300659
19583.102417	-101.759827
19584.448242	-103.097008
19585.794067	-103.921860
19587.139893	-104.792641
19588.485718	-103.353561
19589.831543	-101.379494
19591.177368	-99.646568
19592.523193	-100.026016
19593.869019	-100.646278
19595.214844	-101.084167
19596.560669	-103.812164
19597.906494	-101.324623
19599.252319	-99.843964
19600.598145	-100.861641
19601.943970	-103.171486
19603.289795	-105.958847
19604.635620	-103.471703
19605.981445	-100.479454
19607.327271	-103.022079
19608.673096	-104.104874
19610.018921	-101.585487
19611.364746	-104.842667
19612.710571	-104.525276
19614.056396	-103.165329
19615.402222	-104.290802
19616.748047	-103.074898
19618.093872	-102.182457
19619.439697	-101.690666
19620.785522	-99.884476
19622.131348	-100.207458
19623.477173	-103.390160
19624.822998	-99.826401
19626.168823	-98.582130
19627.514648	-99.717018
19628.860474	-100.167717
19630.206299	-98.661232
19631.552124	-101.510925
19632.897949	-103.258308
19634.243774	-101.413651
19635.589600	-100.522316
19636.935425	-103.717705
19638.281250	-105.067627
19639.627075	-101.825806
19640.972900	-101.734413
19642.318726	-103.759003
19643.664551	-105.058434
19645.010376	-106.834076
19646.356201	-104.232643
19647.702026	-100.998444
19649.047852	-101.601639
19650.393677	-101.250999
19651.739502	-103.746727
19653.085327	-101.582703
19654.431152	-102.201027
19655.776978	-101.022675
19657.122803	-100.492470
19658.468628	-102.137276
19659.814453	-100.447342
19661.160278	-102.376930
19662.506104	-102.449203
19663.851929	-101.124695
19665.197754	-100.290413
19666.543579	-104.246155
19667.889404	-104.244453
19669.235229	-103.632126
19670.581055	-104.767593
19671.926880	-103.826118
19673.272705	-101.067169
19674.618530	-100.762375
19675.964355	-102.513176
19677.310181	-102.986305
19678.656006	-101.160698
19680.001831	-99.376022
19681.347656	-101.682312
19682.693481	-99.210991
19684.039307	-99.394455
19685.385132	-98.648621
19686.730957	-100.204918
19688.076782	-101.560448
19689.422607	-98.569862
19690.768433	-98.603653
19692.114258	-97.982918
19693.460083	-99.583900
19694.805908	-104.423820
19696.151733	-103.271332
19697.497559	-101.642532
19698.843384	-99.459908
19700.189209	-99.972801
19701.535034	-99.655640
19702.880859	-100.419014
19704.226685	-99.241646
19705.572510	-98.718674
19706.918335	-101.247635
19708.264160	-98.358665
19709.609985	-97.161949
19710.955811	-97.412529
19712.301636	-100.235863
19713.647461	-102.189949
19714.993286	-102.257774
19716.339111	-99.783394
19717.684937	-98.941460
19719.030762	-98.931793
19720.376587	-104.618332
19721.722412	-103.073456
19723.068237	-101.105400
19724.414062	-103.803551
19725.759888	-107.791153
19727.105713	-103.690819
19728.451538	-100.343109
19729.797363	-101.552628
19731.143188	-100.207977
19732.489014	-102.672806
19733.834839	-102.583687
19735.180664	-100.871826
19736.526489	-100.195404
19737.872314	-103.331551
19739.218140	-105.151466
19740.563965	-104.137543
19741.909790	-105.868240
19743.255615	-104.884956
19744.601440	-100.641060
19745.947266	-100.982361
19747.293091	-99.309288
19748.638916	-99.388466
19749.984741	-100.410210
19751.330566	-101.173004
19752.676392	-99.630455
19754.022217	-98.204422
19755.368042	-97.654335
19756.713867	-96.014748
19758.059692	-98.069214
19759.405518	-98.527924
19760.751343	-98.093971
19762.097168	-98.644264
19763.442993	-96.701317
19764.788818	-99.120377
19766.134644	-100.823944
19767.480469	-100.631172
19768.826294	-100.382965
19770.172119	-101.275604
19771.517944	-99.257858
19772.863770	-98.266640
19774.209595	-100.978561
19775.555420	-101.903725
19776.901245	-97.070129
19778.247070	-96.961876
19779.592896	-102.933792
19780.938721	-101.638947
19782.284546	-98.999344
19783.630371	-99.491669
19784.976196	-100.789909
19786.322021	-102.387978
19787.667847	-103.318848
19789.013672	-103.226219
19790.359497	-102.213791
19791.705322	-100.614418
19793.051147	-98.891060
19794.396973	-99.831566
19795.742798	-95.756180
19797.088623	-97.958702
19798.434448	-99.087471
19799.780273	-97.063454
19801.126099	-97.465317
19802.471924	-97.083481
19803.817749	-99.986397
19805.163574	-98.861755
19806.509399	-99.961510
19807.855225	-101.649246
19809.201050	-100.641350
19810.546875	-97.943085
19811.892700	-100.352867
19813.238525	-97.292313
19814.584351	-95.110260
19815.930176	-99.559624
19817.276001	-100.712196
19818.621826	-100.765633
19819.967651	-103.096741
19821.313477	-105.152542
19822.659302	-105.044228
19824.005127	-103.327377
19825.350952	-99.079346
19826.696777	-96.918182
19828.042603	-99.235649
19829.388428	-99.829247
19830.734253	-99.535919
19832.080078	-100.301483
19833.425903	-100.629425
19834.771729	-102.764511
19836.117554	-104.743073
19837.463379	-99.661697
19838.809204	-96.240097
19840.155029	-98.261803
19841.500854	-99.214958
19842.846680	-100.959808
19844.192505	-98.941818
19845.538330	-100.048279
19846.884155	-101.563934
19848.229980	-105.580231
19849.575806	-105.964218
19850.921631	-100.933693
19852.267456	-97.967331
19853.613281	-99.978264
19854.959106	-101.549820
19856.304932	-101.511490
19857.650757	-101.724762
19858.996582	-106.283905
19860.342407	-104.251030
19861.688232	-99.666672
19863.034058	-97.739502
19864.379883	-97.901321
19865.725708	-103.290833
19867.071533	-101.835373
19868.417358	-99.742599
19869.763184	-100.043922
19871.109009	-100.634277
19872.454834	-99.541496
19873.800659	-99.659019
19875.146484	-96.929970
19876.492310	-98.788605
19877.838135	-100.172913
19879.183960	-102.690269
19880.529785	-100.691246
19881.875610	-98.817802
19883.221436	-96.789139
19884.567261	-100.704269
19885.913086	-98.399780
19887.258911	-95.327377
19888.604736	-97.825882
19889.950562	-98.583984
19891.296387	-98.026642
19892.642212	-101.802605
19893.988037	-101.864761
19895.333862	-101.528877
19896.679688	-103.608368
19898.025513	-102.336937
19899.371338	-98.008888
19900.717163	-95.735039
19902.062988	-95.872917
19903.408813	-98.189644
19904.754639	-98.089104
19906.100464	-100.971642
19907.446289	-101.853134
19908.792114	-98.425468
19910.137939	-97.318726
19911.483765	-100.011536
19912.829590	-100.627800
19914.175415	-99.684387
19915.521240	-102.239151
19916.867065	-99.302261
19918.212891	-99.911942
19919.558716	-101.316696
19920.904541	-98.021172
19922.250366	-100.548294
19923.596191	-98.527977
19924.942017	-99.352707
19926.287842	-103.895042
19927.633667	-103.622070
19928.979492	-105.162285
19930.325317	-104.980293
19931.671143	-102.381073
19933.016968	-98.779945
19934.362793	-97.677246
19935.708618	-102.089378
19937.054443	-102.141541
19938.400269	-100.219864
19939.746094	-100.055504
19941.091919	-102.331253
19942.437744	-97.412743
19943.783569	-96.995377
19945.129395	-98.327019
19946.475220	-97.859848
19947.821045	-98.240898
19949.166870	-96.388931
19950.512695	-99.035477
19951.858521	-100.945778
19953.204346	-99.515701
19954.550171	-100.923187
19955.895996	-100.075241
19957.241821	-102.148529
19958.587646	-100.377586
19959.933472	-100.040733
19961.279297	-100.765907
19962.625122	-98.442680
19963.970947	-98.412529
19965.316772	-97.208458
19966.662598	-98.396362
19968.008423	-97.355980
19969.354248	-98.401558
19970.700073	-102.985939
19972.045898	-100.058342
19973.391724	-97.668144
19974.737549	-99.805626
19976.083374	-102.237457
19977.429199	-103.258240
19978.775024	-103.208145
19980.120850	-100.953651
19981.466675	-101.074448
19982.812500	-101.347794
19984.158325	-98.842911
19985.504150	-97.803406
19986.849976	-101.971588
19988.195801	-106.172615
19989.541626	-103.062332
19990.887451	-99.393463
19992.233276	-98.764587
19993.579102	-94.872169
19994.924927	-95.287239
19996.270752	-99.574303
19997.616577	-101.445000
19998.962402	-105.859024
20000.308228	-104.858582
20001.654053	-98.741081
20002.999878	-96.377380
20004.345703	-99.394241
20005.691528	-102.950089
20007.037354	-109.766663
20008.383179	-110.825394
20009.729004	-103.995705
20011.074829	-99.816429
20012.420654	-99.562721
20013.766479	-101.197258
20015.112305	-103.500923
20016.458130	-104.030899
20017.803955	-109.504539
20019.149780	-107.306046
20020.495605	-105.474747
20021.841431	-106.848495
20023.187256	-102.581848
20024.533081	-103.121552
20025.878906	-103.261482
20027.224731	-100.757126
20028.570557	-96.063576
20029.916382	-97.344101
20031.262207	-101.027382
20032.608032	-102.121407
20033.953857	-104.888885
20035.299683	-101.958588
20036.645508	-99.004517
20037.991333	-99.928902
20039.337158	-99.118134
20040.682983	-99.663971
20042.028809	-100.491577
20043.374634	-105.065338
20044.720459	-100.038742
20046.066284	-101.104736
20047.412109	-100.928253
20048.757935	-97.846382
20050.103760	-98.714378
20051.449585	-101.500076
20052.795410	-100.091293
20054.141235	-98.315857
20055.487061	-98.626572
20056.832886	-103.197647
20058.178711	-104.391434
20059.524536	-104.269173
20060.870361	-102.071609
20062.216187	-105.443024
20063.562012	-104.514000
20064.907837	-104.910637
20066.253662	-102.207977
20067.599487	-100.527611
20068.945312	-100.848297
20070.291138	-101.076530
20071.636963	-99.692223
20072.982788	-101.889610
20074.328613	-103.213226
20075.674438	-102.538795
20077.020264	-98.288010
20078.366089	-101.022163
20079.711914	-104.143173
20081.057739	-100.258118
20082.403564	-100.180862
20083.749390	-99.071709
20085.095215	-98.370491
20086.441040	-101.013290
20087.786865	-100.161827
20089.132690	-101.477318
20090.478516	-99.497620
20091.824341	-101.608864
20093.170166	-103.301666
20094.515991	-98.946564
20095.861816	-98.673523
20097.207642	-100.550423
20098.553467	-99.714005
20099.899292	-101.472763
20101.245117	-103.992882
20102.590942	-106.451408
20103.936768	-105.194176
20105.282593	-100.882401
20106.628418	-100.736908
20107.974243	-101.968124
20109.320068	-104.397141
20110.665894	-104.424652
20112.011719	-102.810783
20113.357544	-104.874283
20114.703369	-102.777176
20116.049194	-99.621452
20117.395020	-97.166130
20118.740845	-98.856926
20120.086670	-98.274391
20121.432495	-99.651321
20122.778320	-106.299767
20124.124146	-107.168304
20125.469971	-106.151810
20126.815796	-98.848427
20128.161621	-97.954689
20129.507446	-101.704597
20130.853271	-97.926567
20132.199097	-96.026123
20133.544922	-97.014076
20134.890747	-99.569260
20136.236572	-101.286346
20137.582397	-99.649025
20138.928223	-101.718506
20140.274048	-102.886650
20141.619873	-97.592407
20142.965698	-99.324905
20144.311523	-104.871651
20145.657349	-106.526100
20147.003174	-103.236320
20148.348999	-97.786491
20149.694824	-99.196815
20151.040649	-105.508675
20152.386475	-105.024017
20153.732300	-102.145493
20155.078125	-101.192757
20156.423950	-101.358734
20157.769775	-103.973129
20159.115601	-108.526413
20160.461426	-101.736755
20161.807251	-101.301277
20163.153076	-101.699074
20164.498901	-101.287567
20165.844727	-101.034622
20167.190552	-99.581902
20168.536377	-101.820412
20169.882202	-103.736237
20171.228027	-101.366425
20172.573853	-100.748566
20173.919678	-96.893898
20175.265503	-96.355377
20176.611328	-100.290611
20177.957153	-97.675369
20179.302979	-102.257652
20180.648804	-102.687378
20181.994629	-101.526558
20183.340454	-101.517250
20184.686279	-104.867180
20186.032104	-104.851967
20187.377930	-105.854523
20188.723755	-105.829529
20190.069580	-103.626320
20191.415405	-103.616989
20192.761230	-104.000725
20194.107056	-102.912811
20195.452881	-107.489540
20196.798706	-101.107239
20198.144531	-98.042549
20199.490356	-98.773491
20200.836182	-100.304184
20202.182007	-107.040543
20203.527832	-106.778114
20204.873657	-100.812080
20206.219482	-97.333038
20207.565308	-100.796471
20208.911133	-103.554626
20210.256958	-99.198563
20211.602783	-99.783928
20212.948608	-104.571419
20214.294434	-106.977577
20215.640259	-108.898598
20216.986084	-103.646271
20218.331909	-103.427353
20219.677734	-105.672798
20221.023560	-103.794472
20222.369385	-103.797028
20223.715210	-103.877892
20225.061035	-105.520798
20226.406860	-104.993103
20227.752686	-105.936211
20229.098511	-104.394943
20230.444336	-102.943054
20231.790161	-106.241188
20233.135986	-103.546562
20234.481812	-101.623245
20235.827637	-101.708954
20237.173462	-102.854446
20238.519287	-101.754829
20239.865112	-102.771217
20241.210938	-107.413567
20242.556763	-104.538628
20243.902588	-103.714058
20245.248413	-103.307030
20246.594238	-103.666130
20247.940063	-102.427132
20249.285889	-102.289948
20250.631714	-103.584114
20251.977539	-109.416847
20253.323364	-101.056923
20254.669189	-100.853302
20256.015015	-103.742714
20257.360840	-103.347382
20258.706665	-106.093773
20260.052490	-104.840118
20261.398315	-102.920715
20262.744141	-103.139748
20264.089966	-105.854660
20265.435791	-103.700783
20266.781616	-101.974709
20268.127441	-102.378067
20269.473267	-101.308334
20270.819092	-102.852875
20272.164917	-103.764137
20273.510742	-103.506355
20274.856567	-103.262070
20276.202393	-103.666100
20277.548218	-100.767273
20278.894043	-100.740044
20280.239868	-100.264442
20281.585693	-100.407936
20282.931519	-100.179245
20284.277344	-100.809410
20285.623169	-101.856331
20286.968994	-104.464333
20288.314819	-103.856056
20289.660645	-101.726273
20291.006470	-102.900894
20292.352295	-105.457474
20293.698120	-103.779305
20295.043945	-105.045929
20296.389771	-104.250412
20297.735596	-104.911110
20299.081421	-105.308868
20300.427246	-102.578194
20301.773071	-103.761307
20303.118896	-109.002136
20304.464722	-105.296951
20305.810547	-103.782555
20307.156372	-103.076347
20308.502197	-101.878685
20309.848022	-102.113136
20311.193848	-101.958450
20312.539673	-101.766464
20313.885498	-105.245468
20315.231323	-107.187355
20316.577148	-106.220741
20317.922974	-101.171768
20319.268799	-101.794937
20320.614624	-104.451492
20321.960449	-106.712715
20323.306274	-104.980316
20324.652100	-103.547615
20325.997925	-102.673164
20327.343750	-104.915543
20328.689575	-104.021217
20330.035400	-103.460037
20331.381226	-102.004265
20332.727051	-104.298622
20334.072876	-107.637047
20335.418701	-103.890511
20336.764526	-101.690887
20338.110352	-100.227310
20339.456177	-100.808632
20340.802002	-102.183197
20342.147827	-101.722435
20343.493652	-106.383842
20344.839478	-107.101913
20346.185303	-105.347572
20347.531128	-104.411530
20348.876953	-105.236969
20350.222778	-102.736565
20351.568604	-101.407707
20352.914429	-103.932220
20354.260254	-105.958130
20355.606079	-106.919731
20356.951904	-105.170387
20358.297729	-102.696228
20359.643555	-103.943451
20360.989380	-106.316307
20362.335205	-104.089424
20363.681030	-106.375221
20365.026855	-102.519348
20366.372681	-101.834953
20367.718506	-108.467491
20369.064331	-106.812027
20370.410156	-104.921188
20371.755981	-105.494347
20373.101807	-104.023598
20374.447632	-106.050354
20375.793457	-104.537346
20377.139282	-102.991760
20378.485107	-103.080589
20379.830933	-100.876572
20381.176758	-104.440933
20382.522583	-107.418213
20383.868408	-108.792946
20385.214233	-111.483406
20386.560059	-108.445534
20387.905884	-110.201241
20389.251709	-111.789734
20390.597534	-107.025780
20391.943359	-101.947166
20393.289185	-103.007423
20394.635010	-104.508492
20395.980835	-105.193527
20397.326660	-105.085518
20398.672485	-107.480606
20400.018311	-108.608986
20401.364136	-104.384048
20402.709961	-102.706177
20404.055786	-105.602898
20405.401611	-112.208794
20406.747437	-109.124138
20408.093262	-107.230293
20409.439087	-103.253868
20410.784912	-102.200462
20412.130737	-104.714714
20413.476562	-106.313499
20414.822388	-107.659645
20416.168213	-105.216225
20417.514038	-107.168427
20418.859863	-104.555168
20420.205688	-104.023979
20421.551514	-109.294022
20422.897339	-106.751915
20424.243164	-108.328133
20425.588989	-104.534416
20426.934814	-103.862801
20428.280640	-106.981026
20429.626465	-106.430962
20430.972290	-104.045319
20432.318115	-106.936562
20433.663940	-105.742615
20435.009766	-105.370003
20436.355591	-107.659874
20437.701416	-109.148880
20439.047241	-105.785507
20440.393066	-109.111168
20441.738892	-107.352737
20443.084717	-104.099480
20444.430542	-103.249001
20445.776367	-105.660240
20447.122192	-108.461136
20448.468018	-108.890343
20449.813843	-107.577477
20451.159668	-105.518509
20452.505493	-108.536774
20453.851318	-109.331650
20455.197144	-105.497452
20456.542969	-104.502251
20457.888794	-104.982452
20459.234619	-105.264259
20460.580444	-108.271416
20461.926270	-106.816032
20463.272095	-105.195480
20464.617920	-105.923805
20465.963745	-106.400536
20467.309570	-103.452492
20468.655396	-108.905968
20470.001221	-113.057945
20471.347046	-106.471878
20472.692871	-101.253563
20474.038696	-104.381470
20475.384521	-109.488068
20476.730347	-110.814941
20478.076172	-107.944832
20479.421997	-102.267746
20480.767822	-102.467018
20482.113647	-105.833565
20483.459473	-109.082848
20484.805298	-112.600151
20486.151123	-107.739975
20487.496948	-106.995605
20488.842773	-111.127930
20490.188599	-110.724930
20491.534424	-108.134674
20492.880249	-109.601555
20494.226074	-113.250641
20495.571899	-108.623039
20496.917725	-107.122993
20498.263550	-108.896317
20499.609375	-111.331512
20500.955200	-108.077049
20502.301025	-107.992615
20503.646851	-112.593651
20504.992676	-112.383972
20506.338501	-109.712669
20507.684326	-106.912117
20509.030151	-107.459961
20510.375977	-110.739967
20511.721802	-107.936539
20513.067627	-109.562149
20514.413452	-109.007240
20515.759277	-104.804214
20517.105103	-104.174278
20518.450928	-108.739853
20519.796753	-108.808769
20521.142578	-106.042488
20522.488403	-108.475380
20523.834229	-111.940826
20525.180054	-110.985168
20526.525879	-108.335434
20527.871704	-106.632378
20529.217529	-110.383530
20530.563354	-108.263618
20531.909180	-105.444382
20533.255005	-107.471939
20534.600830	-109.202820
20535.946655	-108.915062
20537.292480	-110.655464
20538.638306	-110.840904
20539.984131	-107.963165
20541.329956	-108.095879
20542.675781	-111.491440
20544.021606	-110.376938
20545.367432	-108.619774
20546.713257	-106.739067
20548.059082	-106.655540
20549.404907	-108.952782
20550.750732	-111.982346
20552.096558	-110.523178
20553.442383	-111.785553
20554.788208	-114.525955
20556.134033	-107.401474
20557.479858	-106.637436
20558.825684	-109.156464
20560.171509	-109.466751
20561.517334	-109.686676
20562.863159	-108.385551
20564.208984	-107.286568
20565.554810	-106.994049
20566.900635	-102.834900
20568.246460	-104.754997
20569.592285	-112.315079
20570.938110	-111.280373
20572.283936	-116.000282
20573.629761	-120.753326
20574.975586	-114.407990
20576.321411	-110.211441
20577.667236	-110.134323
20579.013062	-107.023788
20580.358887	-105.458420
20581.704712	-108.604927
20583.050537	-107.265549
20584.396362	-106.871147
